Run-time: 60.42039203643799 seconds
Total allocated memory size: 258.6 KiB
Algorithm: PSO-GRAANK (v2.0)
Search Space: Numeric
No. of (dataset) attributes: 9
No. of (dataset) tuples: 10001
Particle population: 5
Velocity coeff.: 0.9
Personal coeff.: 0.417
Global coeff.: 0.376
Number of iterations: 20
Number of cost evaluations: 100
Candidates: [313, 264, 830, 1021, 872, 264.9, 264.98356566258957, 715.0105857426474, 972.7196826325987, 843.4752005820891, 265.79999999999995, 265.91672058099766, 710.6892609873507, 942.2287353519838, 790.486747096194, 266.69999999999993, 267.0445018947368, 699.401740925245, 814.7586507560873, 676.316382212474, 815.6586507560872, 393.28016641275275, 712.6071195465487, 815.9783767230729, 680.03383081563, 713.5071195465487, 468.2035897913541, 713.5528486765406, 798.5302982564028, 691.5696630150819, 799.4302982564028, 512.5621731402208, 738.1401690187886, 799.5904867761968, 715.2984818389949, 513.4621731402208, 513.4792319503936, 656.061752712173, 716.8359441027104, 667.9183080845596, 717.7359441027104, 551.6377407536061, 670.2503393957145, 717.9500932919901, 675.4518352283364, 671.1503393957145, 573.3802833180631, 671.2310468479388, 702.641939487565, 675.8465478323146, 672.0503393957144, 575.3889827692175, 672.1823796255254, 699.9486051119201, 676.6300524802814, 672.9503393957144, 607.7814316613683, 673.0839329748501, 694.7932586251509, 677.4664796908004, 608.6814316613683, 608.9540566084391, 657.4127826478671, 675.2623851666931, 666.1195975918502, 667.0195975918501, 624.0971863808791, 660.2385495345236, 675.2314080601069, 667.3070806933821, 667.9195975918501, 636.0887823857165, 662.4704593318286, 675.9983500207331, 668.295976127105, 669.1959761271049, 647.3671780993888, 664.9690736030324, 676.4026796070222, 669.4274499140254, 665.8690736030323, 654.2736312505679, 665.9740375120857, 673.6933820762825, 670.0711421178014, 655.1736312505678, 655.4803301111123, 664.563213281709, 669.836252788948, 667.1889783973612, 665.4632132817089, 658.9070525907915, 665.5831833676516, 670.7313514297571, 667.8845082818468, 659.8070525907915, 659.9665624461028, 664.5495667059207, 670.2179806786336, 666.9882575696446]
Minimum support: 0.5
Number of cores: 14
Number of patterns: 1
Number of invalid patterns: 0

0. Date
1. Time
2. Global_active_power
3. Global_reactive_power
4. Voltage
5. Global_intensity
6. Sub_metering_1
7. Sub_metering_2
8. Sub_metering_3

File: data/power_consumption10k.csv

Pattern : Support
['2+', '4-'] : 0.758


Iteration: Best Cost
0: 2.636579915014065e-08 
1: 2.636579915014065e-08 
2: 2.636579915014065e-08 
3: 2.636579915014065e-08 
4: 2.636579915014065e-08 
5: 2.636579915014065e-08 
6: 2.0027145995310804e-08 
7: 2.0027145995310804e-08 
8: 2.0027145995310804e-08 
9: 2.0027145995310804e-08 
10: 2.0027145995310804e-08 
11: 2.0027145995310804e-08 
12: 2.0027145995310804e-08 
13: 2.0027145995310804e-08 
14: 2.0027145995310804e-08 
15: 2.0027145995310804e-08 
16: 2.0027145995310804e-08 
17: 2.0027145995310804e-08 
18: 2.0027145995310804e-08 
19: 2.0027145995310804e-08 
